message,severity,attributes,tags,timestamp
,info,"{""ts"":""2026-03-20T13:10:13.209Z"",""totalElapsedMs"":4,""event"":""socket.lobby_join_complete"",""userId"":15,""stakeLevel"":""medium"",""result"":true,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:13.467920396Z
,info,"{""ts"":""2026-03-20T13:10:13.407Z"",""stakeLevel"":""medium"",""event"":""socket.lobby_join"",""socketId"":""p7bpypZJM8Oqb6dVAAAN"",""userId"":15,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:13.467926598Z
,info,"{""ts"":""2026-03-20T13:10:13.407Z"",""elapsedMs"":0,""event"":""lobby.join_queue_attempt"",""userId"":15,""username"":""Guest5379"",""stakeLevel"":""medium"",""queueLength"":1,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:13.467932793Z
,warn,"{""ts"":""2026-03-20T13:10:13.407Z"",""stakeLevel"":""medium"",""event"":""lobby.already_queued"",""userId"":15,""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:13.467938465Z
,info,"{""ts"":""2026-03-20T13:10:13.407Z"",""totalElapsedMs"":0,""event"":""socket.lobby_join_complete"",""userId"":15,""stakeLevel"":""medium"",""result"":false,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:13.467944596Z
,info,"{""ts"":""2026-03-20T13:10:13.710Z"",""activeRoomCount"":1,""event"":""lobby.check_queue"",""stakeLevel"":""medium"",""queueLength"":1,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:13.717333380Z
,info,"{""ts"":""2026-03-20T13:10:13.710Z"",""elapsedMs"":0,""event"":""socket.lobby_join_callback"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""playerCount"":1,""isSpectator"":false,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:13.717346518Z
,info,"{""ts"":""2026-03-20T13:10:13.710Z"",""elapsedMs"":0,""event"":""lobby.fill_room"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""playerId"":15,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:13.717354344Z
,info,"{""ts"":""2026-03-20T13:10:17.391Z"",""metadata"":{""readyCount"":0,""activePlayerCount"":1},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_ready_next_hand"",""phase"":""FINISHED"",""handNumber"":3,""pot"":30,""currentBet"":20,""communityCards"":[],""userId"":15,""amount"":0,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:17.473346427Z
,info,"{""ts"":""2026-03-20T13:10:17.541Z"",""event"":""db.connected"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:17.543668890Z
,warn,"{""ts"":""2026-03-20T13:10:17.543Z"",""rowCount"":1,""event"":""db.slow_query"",""sql"":""SELECT * FROM users WHERE id = $1"",""durationMs"":151,""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:17.547120508Z
"处理观战者: 0 人, 当前玩家: 6/8",info,"{""ts"":""2026-03-20T13:10:17.550Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:17.553175247Z
"新一手牌开始: 6 名玩家, 0 名观战者",info,"{""ts"":""2026-03-20T13:10:17.550Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:17.553182790Z
,info,"{""ts"":""2026-03-20T13:10:17.551Z"",""bigBlindUserId"":14,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_started"",""phase"":""PRE_FLOP"",""handNumber"":4,""pot"":30,""currentBet"":20,""communityCards"":[],""dealerUserId"":14,""dealerName"":""Guest9583"",""smallBlindUserId"":14,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:17.553189395Z
,info,"{""ts"":""2026-03-20T13:10:21.326Z"",""playerSnapshot"":{""chips"":9980,""bet"":20,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":4,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""call"",""amount"":20,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:21.625354693Z
,info,"{""ts"":""2026-03-20T13:10:21.326Z"",""amount"":20,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_won_by_fold"",""phase"":""SHOWDOWN"",""handNumber"":4,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""win_by_fold"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:21.625361300Z
,info,"{""ts"":""2026-03-20T13:10:21.477Z"",""event"":""db.connected"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:21.625367839Z
,warn,"{""ts"":""2026-03-20T13:10:21.480Z"",""rowCount"":1,""event"":""db.slow_query"",""sql"":""UPDATE users SET chips_balance = $1, updated_at = CURRENT_TIMESTAMP WHERE id = $2 RETURNING *"",""durationMs"":153,""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:21.625377640Z
,info,"{""ts"":""2026-03-20T13:10:24.621Z"",""metadata"":{""readyCount"":1,""activePlayerCount"":1},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_ready_next_hand"",""phase"":""SHOWDOWN"",""handNumber"":4,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""amount"":1,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:24.650003438Z
"处理观战者: 0 人, 当前玩家: 6/8",info,"{""ts"":""2026-03-20T13:10:24.631Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:24.650009343Z
"新一手牌开始: 6 名玩家, 0 名观战者",info,"{""ts"":""2026-03-20T13:10:24.631Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:24.650014819Z
,info,"{""ts"":""2026-03-20T13:10:24.632Z"",""bigBlindUserId"":14,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_started"",""phase"":""PRE_FLOP"",""handNumber"":5,""pot"":30,""currentBet"":20,""communityCards"":[],""dealerUserId"":14,""dealerName"":""Guest9583"",""smallBlindUserId"":14,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:24.650019457Z
,info,"{""ts"":""2026-03-20T13:10:28.546Z"",""playerSnapshot"":{""chips"":9980,""bet"":20,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":5,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""call"",""amount"":20,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:28.656707417Z
,info,"{""ts"":""2026-03-20T13:10:28.547Z"",""amount"":20,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_won_by_fold"",""phase"":""SHOWDOWN"",""handNumber"":5,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""win_by_fold"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:28.656712769Z
,info,"{""ts"":""2026-03-20T13:10:33.979Z"",""metadata"":{""readyCount"":0,""activePlayerCount"":1},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_ready_next_hand"",""phase"":""SHOWDOWN"",""handNumber"":5,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":15,""amount"":0,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:33.982475800Z
"处理观战者: 0 人, 当前玩家: 6/8",info,"{""ts"":""2026-03-20T13:10:33.987Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:33.988831469Z
"新一手牌开始: 6 名玩家, 0 名观战者",info,"{""ts"":""2026-03-20T13:10:33.987Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:33.988841173Z
,info,"{""ts"":""2026-03-20T13:10:33.988Z"",""bigBlindUserId"":14,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_started"",""phase"":""PRE_FLOP"",""handNumber"":6,""pot"":30,""currentBet"":20,""communityCards"":[],""dealerUserId"":14,""dealerName"":""Guest9583"",""smallBlindUserId"":14,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:33.990969950Z
,info,"{""ts"":""2026-03-20T13:10:37.662Z"",""playerSnapshot"":{""chips"":9980,""bet"":20,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":6,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""call"",""amount"":20,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:37.808344674Z
,info,"{""ts"":""2026-03-20T13:10:37.662Z"",""amount"":20,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_won_by_fold"",""phase"":""SHOWDOWN"",""handNumber"":6,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""win_by_fold"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:37.808353604Z
,info,"{""ts"":""2026-03-20T13:10:46.485Z"",""metadata"":{""readyCount"":1,""activePlayerCount"":1},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_ready_next_hand"",""phase"":""SHOWDOWN"",""handNumber"":6,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""amount"":1,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:46.801169850Z
"处理观战者: 0 人, 当前玩家: 6/8",info,"{""ts"":""2026-03-20T13:10:46.495Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:46.801179020Z
"新一手牌开始: 6 名玩家, 0 名观战者",info,"{""ts"":""2026-03-20T13:10:46.495Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:46.801191574Z
,info,"{""ts"":""2026-03-20T13:10:46.495Z"",""bigBlindUserId"":14,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_started"",""phase"":""PRE_FLOP"",""handNumber"":7,""pot"":30,""currentBet"":20,""communityCards"":[],""dealerUserId"":14,""dealerName"":""Guest9583"",""smallBlindUserId"":14,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:46.801202352Z
,info,"{""ts"":""2026-03-20T13:10:52.824Z"",""playerSnapshot"":{""chips"":9980,""bet"":20,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":7,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""call"",""amount"":20,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:52.855614060Z
,info,"{""ts"":""2026-03-20T13:10:52.825Z"",""amount"":20,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_won_by_fold"",""phase"":""SHOWDOWN"",""handNumber"":7,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""win_by_fold"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:10:52.855624848Z
2026-03-20 13:10:47.087 UTC [82] LOG:  checkpoint starting: time,error,"{""level"":""error""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""299ca448-edaf-4992-8b07-c1352530bd9a"",""deployment"":""514caf72-39f0-4ef9-8b92-5fbc9a7ab1b2"",""replica"":""b5c08b78-55b4-498c-ab98-1270feceb7d9""}",2026-03-20T13:10:53.330727223Z
"2026-03-20 13:10:49.029 UTC [82] LOG:  checkpoint complete: wrote 19 buffers (0.1%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.911 s, sync=0.012 s, total=1.943 s; sync files=20, longest=0.006 s, average=0.001 s; distance=59 kB, estimate=260 kB; lsn=0/1CD69B0, redo lsn=0/1CD6958",error,"{""level"":""error""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""299ca448-edaf-4992-8b07-c1352530bd9a"",""deployment"":""514caf72-39f0-4ef9-8b92-5fbc9a7ab1b2"",""replica"":""b5c08b78-55b4-498c-ab98-1270feceb7d9""}",2026-03-20T13:10:53.330740929Z
,info,"{""ts"":""2026-03-20T13:11:03.931Z"",""metadata"":{""readyCount"":1,""activePlayerCount"":1},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_ready_next_hand"",""phase"":""SHOWDOWN"",""handNumber"":7,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""amount"":1,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.584836531Z
"处理观战者: 0 人, 当前玩家: 6/8",info,"{""ts"":""2026-03-20T13:11:03.939Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.584845601Z
"新一手牌开始: 6 名玩家, 0 名观战者",info,"{""ts"":""2026-03-20T13:11:03.939Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.584852650Z
